STRING	STRING	STRING	INT	INT	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING
46559				4						46558	46560							title_46559	context_46559	context_46559,menu_46559	complete_46559	uncom_46559	target_46559	task_TrackInfo_46559	next_46559	CanAcceptMenu_46559	UncompleteMenu_46559	CompleteMenu_46559						1	0	0	0	0			
46560				4						46559	46561							title_46560	context_46560	context_46560,menu_46560	complete_46560	uncom_46560	target_46560	task_TrackInfo_46560	next_46560	CanAcceptMenu_46560	UncompleteMenu_46560	CompleteMenu_46560						1	0	0	0	0			
46561				4						46560	46562							title_46561	context_46561	context_46561,menu_46561	complete_46561	uncom_46561	target_46561	task_TrackInfo_46561	next_46561	CanAcceptMenu_46561	UncompleteMenu_46561	CompleteMenu_46561						1	0	0	0	0			
46562				4						46561	46563							title_46562	context_46562	context_46562,menu_46562	complete_46562	uncom_46562	target_46562	task_TrackInfo_46562	next_46562	CanAcceptMenu_46562	UncompleteMenu_46562	CompleteMenu_46562						1	0	0	0	0			
46563				4						46562	46564							title_46563	context_46563	context_46563,menu_46563	complete_46563	uncom_46563	target_46563	task_TrackInfo_46563	next_46563	CanAcceptMenu_46563	UncompleteMenu_46563	CompleteMenu_46563						1	0	0	0	0			
46564				4						46563	46565							title_46564	context_46564	context_46564,menu_46564	complete_46564	uncom_46564	target_46564	task_TrackInfo_46564	next_46564	CanAcceptMenu_46564	UncompleteMenu_46564	CompleteMenu_46564						1	0	0	0	0			
46565				4						46564	46566							title_46565	context_46565	context_46565,menu_46565	complete_46565	uncom_46565	target_46565	task_TrackInfo_46565	next_46565	CanAcceptMenu_46565	UncompleteMenu_46565	CompleteMenu_46565						1	0	0	0	0			
46566				4						46565	46567							title_46566	context_46566	context_46566,menu_46566	complete_46566	uncom_46566	target_46566	task_TrackInfo_46566	next_46566	CanAcceptMenu_46566	UncompleteMenu_46566	CompleteMenu_46566						1	0	0	0	0			
46567				4						46566	46568							title_46567	context_46567	context_46567,menu_46567	complete_46567	uncom_46567	target_46567	task_TrackInfo_46567	next_46567	CanAcceptMenu_46567	UncompleteMenu_46567	CompleteMenu_46567						1	0	0	0	0			
46568				4						46567	46569							title_46568	context_46568	context_46568,menu_46568	complete_46568	uncom_46568	target_46568	task_TrackInfo_46568	next_46568	CanAcceptMenu_46568	UncompleteMenu_46568	CompleteMenu_46568						1	0	0	0	0			
46569				4						46568	46570							title_46569	context_46569	context_46569,menu_46569	complete_46569	uncom_46569	target_46569	task_TrackInfo_46569	next_46569	CanAcceptMenu_46569	UncompleteMenu_46569	CompleteMenu_46569						1	0	0	0	0			
46570				4						46569	46571							title_46570	context_46570	context_46570,menu_46570	complete_46570	uncom_46570	target_46570	task_TrackInfo_46570	next_46570	CanAcceptMenu_46570	UncompleteMenu_46570	CompleteMenu_46570						1	0	0	0	0			
46571				4						46570	46572							title_46571	context_46571	context_46571,menu_46571	complete_46571	uncom_46571	target_46571	task_TrackInfo_46571	next_46571	CanAcceptMenu_46571	UncompleteMenu_46571	CompleteMenu_46571						1	0	0	0	0			
46572				4						46571	46573							title_46572	context_46572	context_46572,menu_46572	complete_46572	uncom_46572	target_46572	task_TrackInfo_46572	next_46572	CanAcceptMenu_46572	UncompleteMenu_46572	CompleteMenu_46572						1	0	0	0	0			
46573				4						46572	46574							title_46573	context_46573	context_46573,menu_46573	complete_46573	uncom_46573	target_46573	task_TrackInfo_46573	next_46573	CanAcceptMenu_46573	UncompleteMenu_46573	CompleteMenu_46573						1	0	0	0	0			
46574				4						46573	46575							title_46574	context_46574	context_46574,menu_46574	complete_46574	uncom_46574	target_46574	task_TrackInfo_46574	next_46574	CanAcceptMenu_46574	UncompleteMenu_46574	CompleteMenu_46574						1	0	0	0	0			
46575				4						46574	46576							title_46575	context_46575	context_46575,menu_46575	complete_46575	uncom_46575	target_46575	task_TrackInfo_46575	next_46575	CanAcceptMenu_46575	UncompleteMenu_46575	CompleteMenu_46575						1	0	0	0	0			
46576				4						46575	46577							title_46576	context_46576	context_46576,menu_46576	complete_46576	uncom_46576	target_46576	task_TrackInfo_46576	next_46576	CanAcceptMenu_46576	UncompleteMenu_46576	CompleteMenu_46576						1	0	0	0	0			
48001	为情所困			4	WorldNpc03810	WorldNpc03810	8			48034	48002							title_48001	context_48001	context_48001,menu_48001	complete_48001	uncom_48001	target_48001	task_TrackInfo_48001	next_48001	CanAcceptMenu_48001	UncompleteMenu_48001	CompleteMenu_48001						1	0	0	0	0			
48002	为情所困			4	WorldNpc03810	WorldNpc03820	8			48001	48003							title_48002	context_48002	context_48002,menu_48002	complete_48002	uncom_48002	target_48002	task_TrackInfo_48002	next_48002	CanAcceptMenu_48002	UncompleteMenu_48002	CompleteMenu_48002						1	0	0	0	0			
48003	为情所困			4	WorldNpc03820	WorldNpc03834	8			48002	48004							title_48003	context_48003	context_48003,menu_48003	complete_48003	uncom_48003	target_48003	task_TrackInfo_48003	next_48003	CanAcceptMenu_48003	UncompleteMenu_48003	CompleteMenu_48003						1	0	0	0	0			
48004	为情所困			4	WorldNpc03834	WorldNpc03834	8			48003	48005							title_48004	context_48004	context_48004,menu_48004	complete_48004	uncom_48004	target_48004	task_TrackInfo_48004	next_48004	CanAcceptMenu_48004	UncompleteMenu_48004	CompleteMenu_48004						1	0	0	0	0			
48005	为情所困			4	WorldNpc03834	WorldNpc03820	8			48004	48006							title_48005	context_48005	context_48005,menu_48005	complete_48005	uncom_48005	target_48005	task_TrackInfo_48005	next_48005	CanAcceptMenu_48005	UncompleteMenu_48005	CompleteMenu_48005						1	0	0	0	0			
48006	为情所困			4	WorldNpc03820	WorldNpc03820	8			48005	48007							title_48006	context_48006	context_48006,menu_48006	complete_48006	uncom_48006	target_48006	task_TrackInfo_48006	next_48006	CanAcceptMenu_48006	UncompleteMenu_48006	CompleteMenu_48006						1	0	0	0	0			
48007	为情所困			4	WorldNpc03820	WorldNpc03834	8			48006	48008			7001				title_48007	context_48007	context_48007,menu_48007	complete_48007	uncom_48007	target_48007	task_TrackInfo_48007	next_48007	CanAcceptMenu_48007	UncompleteMenu_48007	CompleteMenu_48007						1	0	0	0	0			
48008	仇火点燃			4	WorldNpc03834	WorldNpc03810	8			48007	48009			7002				title_48008	context_48008	context_48008,menu_48008	complete_48008	uncom_48008	target_48008	task_TrackInfo_48008	next_48008	CanAcceptMenu_48008	UncompleteMenu_48008	CompleteMenu_48008						1	0	0	0	0			
48009	仇火点燃			4	WorldNpc03810	WorldNpc03855	8			48008	48010							title_48009	context_48009	context_48009,menu_48009	complete_48009	uncom_48009	target_48009	task_TrackInfo_48009	next_48009	CanAcceptMenu_48009	UncompleteMenu_48009	CompleteMenu_48009						1	0	0	0	0			
48010	仇火点燃			4	WorldNpc03855	WorldNpc03810	8			48009	48011							title_48010	context_48010	context_48010,menu_48010	complete_48010	uncom_48010	target_48010	task_TrackInfo_48010	next_48010	CanAcceptMenu_48010	UncompleteMenu_48010	CompleteMenu_48010						1	0	0	0	0			
48011	仇火点燃			4	WorldNpc03810	WorldNpc03810	8			48010	48012			7003				title_48011	context_48011	context_48011,menu_48011	complete_48011	uncom_48011	target_48011	task_TrackInfo_48011	next_48011	CanAcceptMenu_48011	UncompleteMenu_48011	CompleteMenu_48011						1	0	0	0	0			
48012	仇火点燃			4	WorldNpc03810	WorldNpc03810	8			48011	48013							title_48012	context_48012	context_48012,menu_48012	complete_48012	uncom_48012	target_48012	task_TrackInfo_48012	next_48012	CanAcceptMenu_48012	UncompleteMenu_48012	CompleteMenu_48012						1	0	0	0	0			
48013	仇火点燃			4	WorldNpc03810	WorldNpc03841	8			48012	48014							title_48013	context_48013	context_48013,menu_48013	complete_48013	uncom_48013	target_48013	task_TrackInfo_48013	next_48013	CanAcceptMenu_48013	UncompleteMenu_48013	CompleteMenu_48013						1	0	0	0	0			
48014	仇火点燃			4	WorldNpc03841	WorldNpc03841	8			48013	48015							title_48014	context_48014	context_48014,menu_48014	complete_48014	uncom_48014	target_48014	task_TrackInfo_48014	next_48014	CanAcceptMenu_48014	UncompleteMenu_48014	CompleteMenu_48014						1	0	0	0	0			
48015	魔教往事			4	WorldNpc03841	WorldNpc03847	8			48014	48016							title_48015	context_48015	context_48015,menu_48015	complete_48015	uncom_48015	target_48015	task_TrackInfo_48015	next_48015	CanAcceptMenu_48015	UncompleteMenu_48015	CompleteMenu_48015						1	0	0	0	0			
48016	魔教往事			4	WorldNpc03847	WorldNpc03847	8			48015	48017							title_48016	context_48016	context_48016,menu_48016	complete_48016	uncom_48016	target_48016	task_TrackInfo_48016	next_48016	CanAcceptMenu_48016	UncompleteMenu_48016	CompleteMenu_48016						1	0	0	0	0			
48017	魔教往事			4	WorldNpc03847	WorldNpc03847	8			48016	48018							title_48017	context_48017	context_48017,menu_48017	complete_48017	uncom_48017	target_48017	task_TrackInfo_48017	next_48017	CanAcceptMenu_48017	UncompleteMenu_48017	CompleteMenu_48017						1	0	0	0	0			
48018	魔教往事			4	WorldNpc03847	WorldNpc03856	8			48017	48019			7004				title_48018	context_48018	context_48018,menu_48018	complete_48018	uncom_48018	target_48018	task_TrackInfo_48018	next_48018	CanAcceptMenu_48018	UncompleteMenu_48018	CompleteMenu_48018						1	0	0	0	0			
48019	魔教往事			4	WorldNpc03856	WorldNpc03810	8			48018	48020							title_48019	context_48019	context_48019,menu_48019	complete_48019	uncom_48019	target_48019	task_TrackInfo_48019	next_48019	CanAcceptMenu_48019	UncompleteMenu_48019	CompleteMenu_48019						1	0	0	0	0			
48020	魔教往事			4	WorldNpc03810	WorldNpc03810	8			48019	48021							title_48020	context_48020	context_48020,menu_48020	complete_48020	uncom_48020	target_48020	task_TrackInfo_48020	next_48020	CanAcceptMenu_48020	UncompleteMenu_48020	CompleteMenu_48020						1	0	0	0	0			7014
48021	魔教往事			4	WorldNpc03810	WorldNpc03857	8			48020	48022			7006				title_48021	context_48021	context_48021,menu_48021	complete_48021	uncom_48021	target_48021	task_TrackInfo_48021	next_48021	CanAcceptMenu_48021	UncompleteMenu_48021	CompleteMenu_48021						1	0	0	0	0			
48022	魔教往事			4	WorldNpc03857	WorldNpc03857	8			48021	48023							title_48022	context_48022	context_48022,menu_48022	complete_48022	uncom_48022	target_48022	task_TrackInfo_48022	next_48022	CanAcceptMenu_48022	UncompleteMenu_48022	CompleteMenu_48022						1	0	0	0	0			7015,7016,7017,7018
48023	魔教往事			4	WorldNpc03857	WorldNpc03810	8			48022	48024							title_48023	context_48023	context_48023,menu_48023	complete_48023	uncom_48023	target_48023	task_TrackInfo_48023	next_48023	CanAcceptMenu_48023	UncompleteMenu_48023	CompleteMenu_48023						1	0	0	0	0			
48024	痛下杀手			4	WorldNpc03810	WorldNpc03810	8			48023	48025							title_48024	context_48024	context_48024,menu_48024	complete_48024	uncom_48024	target_48024	task_TrackInfo_48024	next_48024	CanAcceptMenu_48024	UncompleteMenu_48024	CompleteMenu_48024						1	0	0	0	0			
48025	痛下杀手			4	WorldNpc03810	WorldNpc03810	8			48024	48026							title_48025	context_48025	context_48025,menu_48025	complete_48025	uncom_48025	target_48025	task_TrackInfo_48025	next_48025	CanAcceptMenu_48025	UncompleteMenu_48025	CompleteMenu_48025						1	0	0	0	0			
48026	痛下杀手			4	WorldNpc03810	WorldNpc03856	8			48025	48027							title_48026	context_48026	context_48026,menu_48026	complete_48026	uncom_48026	target_48026	task_TrackInfo_48026	next_48026	CanAcceptMenu_48026	UncompleteMenu_48026	CompleteMenu_48026						1	0	0	0	0			
48027	痛下杀手			4	WorldNpc03856	WorldNpc03856	8			48026	48028							title_48027	context_48027	context_48027,menu_48027	complete_48027	uncom_48027	target_48027	task_TrackInfo_48027	next_48027	CanAcceptMenu_48027	UncompleteMenu_48027	CompleteMenu_48027						1	0	0	0	0			
48028	痛下杀手			4	WorldNpc03856	WorldNpc03810	8			48027	48029							title_48028	context_48028	context_48028,menu_48028	complete_48028	uncom_48028	target_48028	task_TrackInfo_48028	next_48028	CanAcceptMenu_48028	UncompleteMenu_48028	CompleteMenu_48028						1	0	0	0	0			
48029	痛下杀手			4	WorldNpc03810	WorldNpc03858	8			48028	48030							title_48029	context_48029	context_48029,menu_48029	complete_48029	uncom_48029	target_48029	task_TrackInfo_48029	next_48029	CanAcceptMenu_48029	UncompleteMenu_48029	CompleteMenu_48029						1	0	0	0	0			
48030	痛下杀手			4	WorldNpc03858	WorldNpc03858	8			48029	48031							title_48030	context_48030	context_48030,menu_48030	complete_48030	uncom_48030	target_48030	task_TrackInfo_48030	next_48030	CanAcceptMenu_48030	UncompleteMenu_48030	CompleteMenu_48030						1	0	0	0	0			
48031	痛下杀手			4	WorldNpc03858	WorldNpc03856	8			48030	48032							title_48031	context_48031	context_48031,menu_48031	complete_48031	uncom_48031	target_48031	task_TrackInfo_48031	next_48031	CanAcceptMenu_48031	UncompleteMenu_48031	CompleteMenu_48031						1	0	0	0	0			
48032	痛下杀手			4	WorldNpc03856	WorldNpc03858	8			48031	48033							title_48032	context_48032	context_48032,menu_48032	complete_48032	uncom_48032	target_48032	task_TrackInfo_48032	next_48032	CanAcceptMenu_48032	UncompleteMenu_48032	CompleteMenu_48032						1	0	0	0	0			
48033	痛下杀手			4	WorldNpc03858	WorldNpc03810	8			48032	48034			7005				title_48033	context_48033	context_48033,menu_48033	complete_48033	uncom_48033	target_48033	task_TrackInfo_48033	next_48033	CanAcceptMenu_48033	UncompleteMenu_48033	CompleteMenu_48033						1	0	0	0	0			
48034	为情所困			4	WorldNpc03816	WorldNpc03810	8			47	48001																														
48035	药材失踪			4	WorldNpc03812	WorldNpc03825	8			48033	48036							title_48035	context_48035	context_48035,menu_48035	complete_48035	uncom_48035	target_48035	task_TrackInfo_48035	next_48035	CanAcceptMenu_48035	UncompleteMenu_48035	CompleteMenu_48035						1	0	0	0	0			
48036	药材失踪			4	WorldNpc03825	WorldNpc03825	8			48035	48037							title_48036	context_48036	context_48036,menu_48036	complete_48036	uncom_48036	target_48036	task_TrackInfo_48036	next_48036	CanAcceptMenu_48036	UncompleteMenu_48036	CompleteMenu_48036						1	0	0	0	0			
48037	药材失踪			4	WorldNpc03825	WorldNpc03822	8			48036	48038							title_48037	context_48037	context_48037,menu_48037	complete_48037	uncom_48037	target_48037	task_TrackInfo_48037	next_48037	CanAcceptMenu_48037	UncompleteMenu_48037	CompleteMenu_48037						1	0	0	0	0			
48038	药材失踪			4	WorldNpc03822	ItemNpc02801	8			48037	48039							title_48038	context_48038	context_48038,menu_48038	complete_48038	uncom_48038	target_48038	task_TrackInfo_48038	next_48038	CanAcceptMenu_48038	UncompleteMenu_48038	CompleteMenu_48038						1	0	0	0	0			
48039	药材失踪			4	ItemNpc02801	WorldNpc03825	8			48038	48040							title_48039	context_48039	context_48039,menu_48039	complete_48039	uncom_48039	target_48039	task_TrackInfo_48039	next_48039	CanAcceptMenu_48039	UncompleteMenu_48039	CompleteMenu_48039						1	0	0	0	0			
48040	药材失踪			4	WorldNpc03825	WorldNpc03825	8			48039	48042							title_48040	context_48040	context_48040,menu_48040	complete_48040	uncom_48040	target_48040	task_TrackInfo_48040	next_48040	CanAcceptMenu_48040	UncompleteMenu_48040	CompleteMenu_48040						1	0	0	0	0			
48042	药材失踪			4	WorldNpc03825	WorldNpc03812	8			48040	48043							title_48042	context_48042	context_48042,menu_48042	complete_48042	uncom_48042	target_48042	task_TrackInfo_48042	next_48042	CanAcceptMenu_48042	UncompleteMenu_48042	CompleteMenu_48042						1	0	0	0	0			
48043	药材失踪			4	WorldNpc03812	WorldNpc03809	8			48042	48044			7007				title_48043	context_48043	context_48043,menu_48043	complete_48043	uncom_48043	target_48043	task_TrackInfo_48043	next_48043	CanAcceptMenu_48043	UncompleteMenu_48043	CompleteMenu_48043						1	0	0	0	0			
48044	药材失踪			4	WorldNpc03809	WorldNpc03809	8			48043	48045							title_48044	context_48044	context_48044,menu_48044	complete_48044	uncom_48044	target_48044	task_TrackInfo_48044	next_48044	CanAcceptMenu_48044	UncompleteMenu_48044	CompleteMenu_48044						1	0	0	0	0			
48045	药材失踪			4	WorldNpc03809	WorldNpc03925	8			48044	48046			7008				title_48045	context_48045	context_48045,menu_48045	complete_48045	uncom_48045	target_48045	task_TrackInfo_48045	next_48045	CanAcceptMenu_48045	UncompleteMenu_48045	CompleteMenu_48045						1	0	0	0	0			
48046	药材失踪			4	WorldNpc03925	WorldNpc03809	8			48045	48047							title_48046	context_48046	context_48046,menu_48046	complete_48046	uncom_48046	target_48046	task_TrackInfo_48046	next_48046	CanAcceptMenu_48046	UncompleteMenu_48046	CompleteMenu_48046						1	0	0	0	0			
48047	配方疑云			4	WorldNpc03809	WorldNpc03809	8			48046	48049			7009				title_48047	context_48047	context_48047,menu_48047	complete_48047	uncom_48047	target_48047	task_TrackInfo_48047	next_48047	CanAcceptMenu_48047	UncompleteMenu_48047	CompleteMenu_48047						1	0	0	0	0			
